Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,variety,winery			
4130,Italy,"This full-bodied Pinot Grigio opens with aromas of tropical fruit, melon and stone fruit. The concentrated palate delvers yellow peach, mature pear and juicy pineapple alongside notes of aromatic herbs.",,89,22.0,Northeastern Italy,Alto Adige,,Pinot Grigio,Cantina Terlano			
4131,Italy,"A blend of Sangiovese and Malvasia, this wine conveys aromas of espresso, roasted coffee bean, black fruit and mint. The palate offers oak, vanilla, toast, coffee, black cherry, black pepper and grilled balsamic herbs. It's soft and already accessible. Drink now through 2019.",I Sodi di San Niccolò,89,70.0,Tuscany,Toscana,,Red Blend,Castellare di Castellina			
4132,France,"Boyd Cantenac's second wine is a soft and plump. It has ripe tannins and a generous texture, along with a gentle structure and good depth of flavor. The black fruits are already well integrated with the tannins to give a rich and juicy wine. Drink from 2016.",Jacques Boyd,89,,Bordeaux,Margaux,,Bordeaux-style Red Blend,Château Boyd-Cantenac			
4137,Portugal,"A strongly wood-aged wine, it is packed with toast and vanilla, but has a hard time remembering the fruit. At the moment, the wine has weight, the lightest hints of ripe tropical flavors and acidity. It needs more aging to broaden out and allow the fruit to sing. Drink from 2016.",Casa de Santar Condessa de Santar,89,,Dão,,,Portuguese White,Dão Sul			
4138,France,There is as much fruit as structure in this wine. Ripe red fruits are supported by solid tannins while pushing out fragrant acidity. It has structure while also allowing room for final fruitiness.,Vieilles Vignes,89,100.0,Burgundy,Nuits-St.-Georges,,Pinot Noir,Domaine de Bellene			
4139,France,"A smooth and rounded wine, it has ripe plum and spice flavors to go with soft tannins. A smoky character, juicy fruit and acidity show an open, friendly aftertaste.",Le Beauregard Premier Cru,89,31.0,Burgundy,Santenay,,Pinot Noir,Domaine Vincent Girardin			
4142,Italy,"Aromas of Spanish broom, acacia and oak lead the nose. The vibrant palate offers yellow apple, citrus, toasted hazel nut and mineral alongside lively acidity.",Santo Spirito Bianco,89,36.0,Sicily & Sardinia,Etna,,Carricante,Tenuta delle Terre Nere			
4143,France,"Some flinty notes precede earthier, ripe apple notes that also spread across the palate. There is a textured mouthfeel, while a clean seam of lemon crispness counters the earthy fruit. Texture and freshness linger pleasantly.",Rosenberg,89,26.0,Alsace,Alsace,,Pinot Blanc,Domaine Barmès-Buecher			
4144,France,"This is a ripe, jammy wine with red plum and sweet strawberry fruits that are cut by both the acidity and the toasty tannins. Although ripe, the wine offers attractive juicy freshness. The aftertaste brings out more of the tannins.",La Montagne,89,,Burgundy,Marsannay,,Pinot Noir,Domaine Bart			
4145,France,"What appears as apply, plummy fruit on the nose gains ample spice on the palate. Fermented and aged in used barriques, this wine has an unusual style that really demands food. It's fresh and fruity but with added roundness from wood.",Barriques,89,27.0,Alsace,Alsace,,Pinot Blanc,Domaine Ostertag			
4146,Italy,"Crisp and linear, this offers delicate aromas of Spanish broom and orchard fruit. The vibrant palate offers fresh green apple and juicy citrus while energizing mineral backs up the fresh, flinty finish.",Bianco,89,28.0,Sicily & Sardinia,Etna,,Carricante,Tornatore			
4149,France,"This is a fruity wine with lively acidity and a brisk, zingy character. Freshness shoots through the wine, making it lively with hints of yellow fruits. The aftertaste is crisp and ripe.",Premier Cru,89,36.0,Burgundy,Montagny,,Chardonnay,Chanson Père et Fils			
4153,Italy,"Alluring aromas of citrus, white flower and a whiff of tropical fruit come together on this. The racy palate offers lemon zest, mango, sage, saline and an almond note alongside vibrant acidity.",,89,10.0,Sicily & Sardinia,Sicilia,,Grillo,Stemmari			
4154,France,"This soft, rounded wine has attractive ripe white-stone-fruit flavor. It also has a rich, spicy side, with light hints of wood that give it a mellow character. The wine is developing well and will be ready from 2017.",Domaine Adélie Les Champs-Michaux,89,36.0,Burgundy,Mercurey,,Chardonnay,Albert Bichot			
4155,France,"Soft apple notes on nose and palate make for a subtle, soft but fresh wine. The fruitiness is there but not in the foreground, just coloring this friendly, lightly textured wine with flavor. Drink soon	 it will be at its best with equally subtle food or soft cheeses.",,89,16.0,Alsace,Alsace,,Pinot Blanc,Allimant-Laugner		
4156,Italy,"This is delicately scented with whispers of yellow flower, spring blossom and woodland berry. The lively palate delivers crushed strawberry, nectarine, juicy cherry and fennel while a mineral vein energizes the finish.",,89,,Sicily & Sardinia,Etna,,Rosato,Barone di Villagrande			
4160,Italy,"Made entirely with Nerello Cappuccio, this reveals aromas of raspberry compote, tilled earth, ripe berry and grilled herb. The juicy palate delivers fleshy black cherry, licorice, white pepper and a hint of sage alongside bright acidity and smooth tannins. It's already accessible. Drink through 2019.",Laeneo,89,25.0,Sicily & Sardinia,Sicilia,,Nerello Cappuccio,Tenuta di Fessina			
4161,Italy,"Made with Nero d'Avola and Perricone, this offers alluring aromas of red berry, spice and a floral note. The bright, immediate palate offers succulent wild cherry, crushed raspberry nectarine zest and a hint of baking spice alongside zesty acidity that leads to a crisp, clean finish.",,89,,Sicily & Sardinia,Terre Siciliane,,Rosato,Tenuta Rapitalà			
4162,France,"Lively and fragrant notes of ripe pear and red apple are immensely appetizing, while the palate is edged with its very own spiciness. The totally moreish ripe-apple freshness pervades and illuminates everything and echoes long. Drink soon while aromas are at their peak.",Plaisir Fruité,89,14.0,Alsace,Alsace,,Pinot Blanc,Ruhlmann			
4163,Italy,"Delicately scented, this offers aromas of honeysuckle, citrus blossom and pear while the round, juicy palate doles out white peach, mature apple and Mediterranean herb. A hint of almond closes the clean, lingering finish.",,89,16.0,Southern Italy,Falanghina del Beneventano,,Falanghina,Villa Raiano			
4164,Italy,"Fermented and aged in acacia barrels, this deeply colored white has aromas of candied citrus, mature apple, toast and honey. The honeyed note carries over to the evolved palate along with yellow apple skin, coffee, dried herb and a hint of smoke. A walnut note marks the finish.",More Maiorum,89,17.0,Southern Italy,Fiano di Avellino,,Fiano,Mastroberardino			
4168,Spain,"Very familiar Rioja aromas of cherry, plum and prune scream Tempranillo. This is wiry in feel, with tight, hammering acidity. Berry and black-cherry flavors finish on a subtle note of chocolate along with a final shot of juicy, sharp acidity.",Reserva,89,23.0,Northern Spain,Rioja,,Tempranillo,Dios Ares			
4171,France,"Ripe yellow fruits and fragrant acidity dominate this bright, fruity wine. It has a light touch of minerality and a tight steely texture that is full of zest, giving a layered structure of fruit and acidity. The wine, one of the Kuentz-Bas biodynamic range, should age, so drink from 2016.",Trois Châteaux,90,32.0,Alsace,Alsace,,Riesling,Kuentz-Bas			
4187,France,"One of the rare vineyards which can produce Grand Cru Sylvaner, Zotzenberg's chalk soil gives a mineral while juicy and fresh wine. The lightest hint of spice gives the wine some weight, and the ripe, fruity apples and creamed pear are already delicious. Not for aging.",Zotzenberg Grand Cru,90,,Alsace,Alsace,,Sylvaner,Boeckel			
4189,Italy,"This leads off with aromas of mature black fruit, toasted oak, coffee bean and a whiff of balsamic herbs. The ripe palate delivers fleshy red cherry and black raspberry with layers of cocoa, espresso and sage alongside bracing tannins.",Rabajà,90,65.0,Piedmont,Barbaresco,,Nebbiolo,Cascina Luisin			
4190,Italy,"Pretty aromas suggest violet, sandalwood, incense, plum and chocolate. The ripe palate offers crushed black cherry, mocha, espresso and vanilla alongside firm tannins. A licorice note signals the close.",Bernardot,90,93.0,Piedmont,Barbaresco,,Nebbiolo,Ceretto			
4191,France,Ripe plum fruits give this big and fruity wine from the 130-acre Castéra vineyard a rich character. The structure provides a fine support with tannins that bring out the concentrated blackberry fruits. It's full of potential	 drink from 2018.,,90,25.0,Bordeaux,Médoc,,Bordeaux-style Red Blend,Château Castera		
4192,France,"A well constructed, solid wine, this has a fine layer of firm tannins that melds well with the rich black plums and acidity. Even this young, the wine is showing a balanced character, warm and ripe. It will age, so drink from 2018.",,90,35.0,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Franc Pipeau			
4196,Italy,"This structured wine features an enticing fragrance of red rose petal, blue flower and a whiff of crushed red berry. The robust palate delivers juicy black cherry layered with notes of spice, vanilla, tobacco and anisette alongside firm tannins that need time to unfold.",Froi,90,50.0,Piedmont,Barbaresco,,Nebbiolo,Rivetti Massimo			
4198,Italy,"Fragrances suggest wild berry layered with notes of forest floor, red rose, leather, clove and balsam. On the palate, sage, thyme and espresso back up sensations of ripe Morello cherry alongside tightly woven and assertive tannins that need time to unwind. Drink 2016–2023.",Roncaglie,90,49.0,Piedmont,Barbaresco,,Nebbiolo,Socré			
4203,Portugal,"With attractive lemon flavors within a smooth and rich wine, this is both bright and ripe. It's aromatic and full in the mouth, showing apple, peach and mineral tones. Drink from 2015.",,86,13.0,Douro,,,Portuguese White,Kopke			
4204,Italy,"Informal and simple, it offers bright red cherry-berry fruit, sweet cake spices and hints of alpine herbs. The silky smooth tannins and fresh acidity make this already extremely accessible so enjoy now–2020.",Tresuri,86,55.0,Piedmont,Barolo,,Nebbiolo,Mauro Sebaste			
4206,Italy,"This forward wine opens with funky aromas of game and leather, with a whiff of barnyard. The palate is evolved and much of the fruit has already dried up, leaving bitter prune alongside green, astringent tannins.",Rio Sordo Riserva,86,60.0,Piedmont,Barbaresco,,Nebbiolo,Cascina Bruciata			
4207,Italy,"Rustic aromas recall barnyard, game and overripe black fruit. The palate offers mature plum layered with chocolate, vanilla and game, with extremely astringent tannins that give a drying, lean finish.",Bussia,86,,Piedmont,Barolo,,Nebbiolo,Costa di Bussia			
4209,Spain,"Berry and plum aromas come with a hard oak topping that's hinting at paint and turpentine. The palate is juicy and tannic, with flavors of plum, berry, minty herbs and oak. The finish is rubbery and hot, with oaky leftovers.",Reja Joven,86,15.0,Northern Spain,Ribera del Duero,,Tempranillo Blend,Rejadorada			
4216,Spain,"Concentrated berry aromas are basic and hint at sugar beets. This feels jammy and a bit syrupy, while robust berry, beet and chocolate flavors finish a touch heavy and sticky. For the money, this is generous and plenty good.",,86,8.0,Central Spain,Vino de la Tierra de Castilla,,Tempranillo,Pallas			
4217,Spain,"Full, pushy aromas of stewed plum, tomato, herbs and heavy oak come in front of a high-acid palate with salty flavors of herbal red plum, oregano, basil and tomato. A saline character sits heavily on the wine's chunky finish.",,86,22.0,Central Spain,La Mancha,,Red Blend,El Vinculo			
4218,Portugal,"As fresh as can be, this is a bright, lively and lightly perfumed wine. It has grapefruit, apricot fruit and a touch of minerality. Drink through 2015.",V,86,13.0,Alentejano,,,Verdelho,Herdade do Esporão			
4219,Portugal,"With its intense spice and rich texture, the wine seems bigger than it is. In fact, it is fresh while soft and very aromatic, with a pale salmon color. It's delicious, smooth and ready to drink.",Colecção Privada,86,19.0,Península de Setúbal,,,Moscatel Roxo,José Maria da Fonseca			
4221,France,"The wine is soft, showing ripe apple fruits, pears and apricots, with fresh acidity. It's light, but has a strong sense of texture and minerality. It's ready to drink but will be better early in 2015.",Château de La Haudinière Sur Lie,86,13.0,Loire Valley,Muscadet Sèvre et Maine,,Melon,Les Vignerons des Terroirs de la Noëlle			
